in s,C2 in V
-2.130400E-06,8.69727E-04
-2.128000E-06,8.69727E-04
-2.125600E-06,-6.25918E-03
-2.123200E-06,1.51275E-02
-2.120800E-06,-6.25918E-03
-2.118400E-06,-2.69473E-03
-2.116000E-06,7.99863E-03
-2.113600E-06,4.43418E-03
-2.111200E-06,1.15631E-02
-2.108800E-06,-6.25918E-03
-2.106400E-06,4.43418E-03
-2.104000E-06,4.43418E-03
-2.101600E-06,8.69727E-04
-2.099200E-06,1.51275E-02
-2.096800E-06,4.43418E-03
-2.094400E-06,-6.25918E-03
-2.092000E-06,-6.25918E-03
-2.089600E-06,4.43418E-03
-2.087200E-06,-6.25918E-03
-2.084800E-06,7.99863E-03
-2.082400E-06,8.69727E-04
-2.080000E-06,8.69727E-04
-2.077600E-06,4.43418E-03
-2.075200E-06,8.69727E-04
-2.072800E-06,-2.69473E-03
-2.070400E-06,8.69727E-04
